"items__track","items__episode__episodeName","items__episode__showName","items__episode__episodeUri","name","lastModifiedDate","items__track__trackName","items__track__artistName","items__track__albumName","items__track__trackUri","items__episode","items__audiobook","items__localTrack","items__addedDate","description","numberOfFollowers"
"","","","","","","Paragraphs","Luke Chiang","Paragraphs","spotify:track:4kEhwajTV4psTYa9FaWwac","null","null","null","2022-05-10","",""
"","","","","","","A Thousand Years","Boyce Avenue","Cover Sessions, Vol. 3","spotify:track:2Qw1KFrJ1q6qHXxWGh51kC","null","null","null","2022-05-13","",""
"","","","","","","Just a Friend to You","Meghan Trainor","Thank You","spotify:track:2f4FDuRjuV1yXfpoG49ABM","null","null","null","2022-05-17","",""
"","","","","","","the broken hearts club","gnash","we","spotify:track:3Uu6pcfL9xsdfsKRx3DXRf","null","null","null","2022-05-17","",""
"","","","","","","i'm fucked, i know","Munn","i'm fucked, i know","spotify:track:60oZj75smZG2ghQ5NfVfHL","null","null","null","2022-05-18","",""
"","","","","","","Twenty Seven","Ikurru","Twenty Seven","spotify:track:17TrHGAaXIFzliE4X1ZKGG","null","null","null","2022-05-26","",""
"","","","","","","Kiss Me","Sixpence None The Richer","Sixpence None the Richer","spotify:track:754kgU5rWscRTfvlsuEwFp","null","null","null","2022-07-09","",""
"","","","","","","I'm In The Mood For Love","Julie London","Julie Is Her Name","spotify:track:6crfO56bDm0RjpctUuGs5X","null","null","null","2022-07-09","",""
"","","","","","","The Other Side Of Paradise","Glass Animals","How To Be A Human Being","spotify:track:0rRjGruFonCGOt0S5zAJNQ","null","null","null","2022-07-31","",""
"","","","","","","Something About You","Elderbrook","Why Do We Shake In The Cold?","spotify:track:46cDt5MQZAggsaYmAcuYhq","null","null","null","2022-07-31","",""
"","","","","","","Jiggle Jiggle (with Duke & Jones)","Louis Theroux","Jiggle Jiggle (with Duke & Jones)","spotify:track:1I4lCSP69P74nU3a6Su5L2","null","null","null","2022-07-31","",""
"","","","","","","Goodbye Not Goodbye - Thai","Jeff Satur","Goodbye Not Goodbye","spotify:track:39aGL9R7WtF4xOdeH95wiM","null","null","null","2022-07-31","",""
"","","","","","","Winter","Joshua Radin","We Were Here","spotify:track:4VuHWU01C36BUaN1adNi5M","null","null","null","2022-07-31","",""
"","","","","","","Mystery of Love","Sufjan Stevens","Call Me By Your Name (Original Motion Picture Soundtrack)","spotify:track:4HbeGjbt7u3pvwDk1vN7P0","null","null","null","2022-07-31","",""
"","","","","","","I Saw Love","Forest Blakk","Sideways","spotify:track:6iQrjKMyefC3xiX2MgofI1","null","null","null","2022-07-31","",""
"","","","","","","Mambo No. 5 (a Little Bit of...)","Lou Bega","A Little Bit of Mambo","spotify:track:6x4tKaOzfNJpEJHySoiJcs","null","null","null","2022-09-12","",""
"","","","","","","tonight","demxntia","goodnight","spotify:track:0OrwGH9aeguhopTVubv0VZ","null","null","null","2022-09-17","",""
"","","","","","","Car Crash","eaJ","Car Crash","spotify:track:2tlJ22iQwiO1CWBQSma23n","null","null","null","2022-09-17","",""
"","","","","","","London","Mokita","London","spotify:track:38o5lj4mbLK34vQkJUlMrg","null","null","null","2022-10-03","",""
"","","","","","","Somethin' Stupid","Robbie Williams","Swing When You're Winning","spotify:track:4kSKacywUJHdhyst4PL6pl","null","null","null","2022-10-13","",""
"","","","","","","City of Angels","Em Beihold","City of Angels","spotify:track:5amAJIEdIVtWYEi4wGp7Fn","null","null","null","2022-10-21","",""
"","","","","Telugu","2024-12-31","Samajavaragamana","Sid Sriram","Ala Vaikunthapurramuloo","spotify:track:3j9DrRebdWK1jkpOw9FZUy","null","null","null","2021-05-20","null","0"
"","","","","","","Chilipiga","Karthik","Orange","spotify:track:2mUvMLSJmlo5iI8PMLRRJz","null","null","null","2021-05-20","",""
"","","","","","","Violin Song","David Simon","Idharammayilatho","spotify:track:1C2gJaINSao4GEXySYopiS","null","null","null","2021-05-20","",""
"","","","","","","Singles Anthem - Telugu","Anurag Kulkarni","Bheeshma","spotify:track:6OjiOJFa51sGCyBK9qOfFo","null","null","null","2021-05-20","",""
"","","","","","","The Karma Theme - Telugu (From ""U Turn"")","Anirudh Ravichander","The Karma Theme","spotify:track:0K2CU7TTmFBSbFm1Lt50Sx","null","null","null","2021-05-20","",""
"","","","","","","Adhento Gaani Vunnapaatuga","Anirudh Ravichander","Jersey","spotify:track:6rji5mwjuHRuhozNhn8DG8","null","null","null","2021-05-20","",""
"","","","","","","Maate Vinadhuga - From ""Taxiwaala""","Sid Sriram","Maate Vinadhuga","spotify:track:3edo3q894PZFxsbDqqsm6r","null","null","null","2021-05-20","",""
"","","","","","","Inkem Inkem Inkem Kaavaale - From ""Geetha Govindam""","Gopi Sundar","Inkem Inkem Inkem Kaavaale","spotify:track:5YMBmxKfzxs4jwwrb8FLcy","null","null","null","2021-05-20","",""
"","","","","","","Ninnila","Armaan Malik","Toliprema","spotify:track:5a7RaYvPiV2ThtSqpS2m4x","null","null","null","2021-05-20","",""
"","","","","","","Uppenantha","Devi Sri Prasad","Aarya - 2 (Original Motion Picture Soundtrack)","spotify:track:57zEYntUat0ofbFpoicN26","null","null","null","2021-05-20","",""
"","","","","","","Nenu Nuvvantu","Naresh Iyer","Orange","spotify:track:3uEpN8gvEULB7MUNX9DQ18","null","null","null","2021-05-20","",""
"","","","","","","Nuvvante Na Navvu","Haricharan","Krishnagadi Veera Prema Gaadha","spotify:track:79usXWn1SIf3SUxbtq3ZKm","null","null","null","2021-05-20","",""
"","","","","","","Yentha Sakkagunnave","Devi Sri Prasad","Rangasthalam","spotify:track:6nhLm8GEkkH9kunfqdAFcO","null","null","null","2021-05-20","",""
"","","","","","","Undiporaadhey - From ""Hushaaru""","Sid Sriram","Undiporaadhey","spotify:track:1J90xtQOA3RJ9ionET2g3V","null","null","null","2021-05-20","",""
"","","","","","","Hey Pillagaada","Sindhuri","Fidaa","spotify:track:6XiGhZhjiFLg8gxuFs6D3s","null","null","null","2021-05-20","",""
"","","","","","","Inkosaari Inkosaari","Shreya Ghoshal","Tuck Jagadish","spotify:track:7LN5G4YKcW1zZiHLbuITVt","null","null","null","2021-05-20","",""
"","","","","","","Motta Modatisari","Sachin Warrier","Bhale Bhale Magadivoi","spotify:track:7h95BpimIQ7TjLKsj6aL8l","null","null","null","2021-05-20","",""
"","","","","","","Ramuloo Ramulaa","Thaman S","Ala Vaikunthapurramuloo","spotify:track:7vGMTsKLnCOKqIjFhwWRYR","null","null","null","2021-05-20","",""
"","","","","","","Seetimaarr","L. V. Revanth","Seetimaarr","spotify:track:1d5WOiQX9z5cEuoqDPgp9O","null","null","null","2021-05-20","",""
"","","","","","","Pakka Local","Geetha Madhuri","Janatha Garage","spotify:track:3oLSlzMt3SD5PYSMf1Aqo0","null","null","null","2021-05-20","",""
"","","","","","","Side Please","Javed Ali","Nenu Local","spotify:track:0UyTXiVQuWpScleQ4uVtox","null","null","null","2021-05-20","",""
"","","","","","","Blockbuster","Shreya Ghoshal","Sarrainodu","spotify:track:37S2kL71k5LOmGxzJ7JLzE","null","null","null","2021-05-20","",""
"","","","","","","Dhaari Choodu","Penchal Das","Krishnarjuna Yudham","spotify:track:6c85Eub4Ze7Jyhxv0xUrm3","null","null","null","2021-05-20","",""
"","","","","","","Top Lesi Poddi","Sagar","Idharammayilatho","spotify:track:48DXKwPRiMAjr0YfXGfVVo","null","null","null","2021-05-20","",""
"","","","","","","Kevvu Keka","Mamta Sharma","Gabbar Singh","spotify:track:5fl5pJKjWwJgRkbZfZzyGw","null","null","null","2021-05-20","",""
"","","","","","","Aa Ante","Malathi","Aarya","spotify:track:6Moes7qYrZK1TKcWcDpNOr","null","null","null","2021-05-20","",""
"","","","","","","Super Machi","Devi Sri Prasad","S/O Satyamurthy","spotify:track:1lQ266sCiOsHmcCAn39KvR","null","null","null","2021-05-20","",""
"","","","","","","Light Theesko","Devi Sri Prasad","Mr. Perfect","spotify:track:3grOuI4nAJMbrrVHuRbBeL","null","null","null","2021-05-20","",""
"","","","","","","Mirchi","Chinna Ponnu","Mirchi","spotify:track:16ZESINIISGjA5CwM0mfSm","null","null","null","2021-05-20","",""
"","","","","","","Maguva Maguva - Telugu","Sid Sriram","Vakeel Saab","spotify:track:6LFJ5QC9Pa9RAnEzBymFTZ","null","null","null","2021-07-03","",""
"","","","","","","Nenu Nuvvantu","Naresh Iyer","Orange","spotify:track:4swLsRDd6VI5BB1dej03L3","null","null","null","2021-07-03","",""
"","","","","","","Ola Olaala Ala","Karunya","Orange","spotify:track:2kDCcsW1rSwBHvkOuFWp6I","null","null","null","2021-07-03","",""
"","","","","","","Hello Rammante","Vijay Prakash","Orange","spotify:track:3WqQkDTab7sYjRX9Uf7mqr","null","null","null","2021-07-03","",""
"","","","","","","Rooba Rooba","Shahil Hada","Orange","spotify:track:1rJmySqUrHQP0O4l1JX8E9","null","null","null","2021-07-03","",""
"","","","","","","Entho Fun","Devi Sri Prasad","F2","spotify:track:6cZKpTHmQlYuqcLCY7hzAx","null","null","null","2021-08-26","",""
"","","","","","","Julai","Suchith Suresan","Julai","spotify:track:7aFFOiQbXiDQBLWqOD4AaQ","null","null","null","2021-08-30","",""
"","","","","","","O Madhu","Adnan Sami","Julai","spotify:track:1VDDoa82Oktn7FDPKBcsw8","null","null","null","2021-08-30","",""
"","","","","","","Pakado Pakado","Malgudi Subha","Julai","spotify:track:4HJrKibRUE3y3oRy5aVN8H","null","null","null","2021-08-30","",""
"","","","","","","Race Gurram","Usha Uthup","Race Gurram","spotify:track:1ZSYjo7H6OCqo86cZUUEQU","null","null","null","2021-08-30","",""
"","","","","","","Sweety","Siddharth Mahadevan","Race Gurram","spotify:track:0JwGSIPH2wzFVl6ZW1RQoW","null","null","null","2021-08-30","",""
"","","","","","","Cinema Choopistha Mama","Simha Yadgiri","Race Gurram","spotify:track:4HTDl31KMbRxWrH778ffvV","null","null","null","2021-08-30","",""
"","","","","","","Dheera Dheera","M. M. Keeravaani","Magadheera","spotify:track:621p2T2xekPgXH4LvzLAgp","null","null","null","2021-08-30","",""
"","","","","","","Panchadaara","Anuj Gurwara","Magadheera","spotify:track:5aD1XpfQfFFrig2sRXrw9F","null","null","null","2021-08-30","",""
"","","","","","","Hamsa Naava","Sony","Baahubali 2 - The Conclusion","spotify:track:6F95I3jBSxFcHauFB92YOf","null","null","null","2021-08-30","",""
"","","","","","","Saahore Baahubali","Daler Mehndi","Baahubali 2 - The Conclusion","spotify:track:09GP9mSbw1fQ6xmVlGQ8MU","null","null","null","2021-08-30","",""
"","","","","","","Pacha Bottasi","Karthik","Baahubali - The Beginning","spotify:track:1PSek4pY6S0yX8h6d8C8Bw","null","null","null","2021-08-30","",""
"","","","","","","Dhivara","Ramya Behara","Baahubali - The Beginning","spotify:track:0hFZn71Eyc8ajuQ2ax6bZW","null","null","null","2021-08-30","",""
"","","","","","","Mamatala Talli","Surya Yamini","Baahubali - The Beginning","spotify:track:12su9JAr0u3wm2mascXddf","null","null","null","2021-08-30","",""
"","","","","","","Rama Rama Krishna Krishna","Karthik, Ranjith, Sudha Jeevan","Rama Rama Krishna Krishna","spotify:track:5mvlStykkdE1zrBjFxLLEI","null","null","null","2021-08-30","",""
"","","","","","","Oola Ulala","Tippu, Chaitra","Rama Rama Krishna Krishna","spotify:track:5ryF6VN67473dVWu06MUsl","null","null","null","2021-08-30","",""
"","","","","","","My Love Is Gone","Devi Sri Prasad","Aarya - 2 (Original Motion Picture Soundtrack)","spotify:track:0DpBhHvxAOZUhaRh33dIUK","null","null","null","2021-08-30","",""
"","","","","","","Oy..Oy..","Siddharth","Oye","spotify:track:7o20g3bZRdwy6MtiUP9pOx","null","null","null","2021-08-30","",""
"","","","","","","Anaganaganaga","Armaan Malik","Aravindha Sametha","spotify:track:47BZ5zznG2jzc2hjsEbvxH","null","null","null","2021-08-30","",""
"","","","","","","Mr. Perfect","Devi Sri Prasad","Aarya - 2 (Original Motion Picture Soundtrack)","spotify:track:4HB1ILmewz18T9jGNHmmBe","null","null","null","2021-08-30","",""
"","","","","","","Telusaa Telusaa","Jubin Nautiyal","Sarrainodu","spotify:track:1jz0PUb4rChtZUk4Itn1Co","null","null","null","2021-08-30","",""
"","","","","","","Choosi Chudangane","Anurag Kulkarni","Chalo","spotify:track:0fYTkcBMtjtP4hzoOxGgSF","null","null","null","2021-08-30","",""
"","","","","","","Rangamma Mangamma (From ""Rangasthalam"")","M.M.Manasi","Rangamma Mangamma (From ""Rangasthalam"")","spotify:track:3cUHHmGAptibsa4BsULeVY","null","null","null","2021-08-30","",""
"","","","","","","Hulala","Sweekar Agasthi, Silvia Anisha","Express Raja","spotify:track:6dfzvJmyJN2vmAywOeFVMO","null","null","null","2021-08-30","",""
"","","","","","","Bala Tripuramani","Rahul Nambiar","Brahmotsavam","spotify:track:3mHZN9VWxiazLRIcQWnYC3","null","null","null","2021-08-30","",""
"","","","","","","Beautiful Love","Armaan Malik","Naa Peru Surya Naa Illu India","spotify:track:33duhiod75ZNi3CtpYSI0f","null","null","null","2021-08-30","",""
"","","","","","","Hello Hello","Karthik","Bhale Bhale Magadivoi","spotify:track:1nBbMLTnf3bSyKrGVMoFxk","null","null","null","2021-08-30","",""
"","","","","","","Bale Bale","Karthik","Bhale Bhale Magadivoi","spotify:track:5bftZ7rUtPjU8lGkfKAMUX","null","null","null","2021-08-30","",""
"","","","","","","Kumkumala Audio Teaser (From ""Brahmastra (Telugu)"")","Pritam","Kumkumala Audio Teaser","spotify:track:0IC8ZqYNcju5zQFYOrRyZH","null","null","null","2022-12-29","",""
"","","","","","","Aakasam Badhalaina","Sagar","Mr Perfect","spotify:track:4NPBD9WAB91mo9HdIeD235","null","null","null","2022-12-29","",""
"","","","","Hindi","2022-07-31","Udd Gaye","Ritviz","Ved","spotify:track:5ZsAhuQ24mWHiduaxJqnhW","null","null","null","2021-04-29","null","0"
"","","","","","","Sau Aasmaan","Armaan Malik","Baar Baar Dekho","spotify:track:0zHZSO80CTxNtvtRhveHRJ","null","null","null","2021-04-29","",""
"","","","","","","Besabriyaan (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik","2016 Shining Star - Armaan Malik","spotify:track:57ybIjaksLjhwgNNwGkUr1","null","null","null","2021-04-29","",""
"","","","","","","Nachde Ne Saare","Jasleen Royal","Baar Baar Dekho","spotify:track:4c8erEn1DjLoDp0CRLkNnq","null","null","null","2021-04-29","",""
"","","","","","","Jab Koi Baat - Recreated","Atif Aslam","Jab Koi Baat - Recreated","spotify:track:43GfQ1SC17rBWiHkOtdwK8","null","null","null","2021-04-29","",""
"","","","","","","Halka Halka (From ""Fanney Khan"")","Sunidhi Chauhan","Halka Halka (From ""Fanney Khan"")","spotify:track:44O26Gv1wQrlUj14PpTolM","null","null","null","2021-04-29","",""
"","","","","","","Yeh Fitoor Mera","Arijit Singh","Fitoor","spotify:track:3hp6JfJIxkv3sl7E6p7DQj","null","null","null","2021-05-20","",""
"","","","","","","Raabta","Pritam","Agent Vinod","spotify:track:6FjbAnaPRPwiP3sciEYctO","null","null","null","2021-05-20","",""
"","","","","","","Apna Har Din","Pritam","Golmaal 3","spotify:track:5TgUA7EeMusDPjtnN26GuM","null","null","null","2021-08-19","",""
"","","","","","","Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh","Ultimate Love Songs - Arijit Singh","spotify:track:1NX33DecZrq4ZUGDc47AfN","null","null","null","2021-08-19","",""
"","","","","","","Ik Vaari Aa (From ""Raabta"")","Pritam","Ik Vaari Aa (From ""Raabta"")","spotify:track:5lrA2NzUxmBjKr2tCZfMtl","null","null","null","2021-08-19","",""
"","","","","","","Ilahi","Pritam","Yeh Jawaani Hai Deewani","spotify:track:5cgKosPPj5Cs9a2JQufUc1","null","null","null","2021-08-19","",""
"","","","","","","Naina Da Kya Kasoor","Amit Trivedi","Andhadhun","spotify:track:4JQxGJ8jsKW8pOUVoAgOZr","null","null","null","2021-08-19","",""
"","","","","","","Yaara Teri Yaari","Darshan Raval","Four More Shots Please!","spotify:track:5DUDLaokWUsRbU8XLuQM2y","null","null","null","2021-08-19","",""
"","","","","","","Woh Din","Pritam","Chhichhore","spotify:track:5qtEWwRUX3GKgpWwDQf9SA","null","null","null","2021-08-19","",""
"","","","","","","Makhna","Tanishk Bagchi","Makhna (From ""Drive"")","spotify:track:0ZHILXmUaVSLEOCWxPQ1ga","null","null","null","2021-08-19","",""
"","","","","","","Befikra (From ""Befikra"")","Meet Bros.","Sizzling Disha Patani","spotify:track:4uwGreq2L9RPIgoZqj4jgd","null","null","null","2021-08-19","",""
"","","","","","","Paniyon Sa","Rochak Kohli","Paniyon Sa (From ""Satyameva Jayate"")","spotify:track:2si0ZNx4yRbggTvrIom8A2","null","null","null","2021-08-19","",""
"","","","","","","Badtameez Dil","Pritam","Yeh Jawaani Hai Deewani","spotify:track:4eu27jAU2bbnyHUC3G75U8","null","null","null","2021-08-19","",""
"","","","","","","Balam Pichkari","Pritam","Yeh Jawaani Hai Deewani","spotify:track:18e3XXYCv4Tx8uUl1mP3CN","null","null","null","2021-08-19","",""
"","","","","","","Kabira","Pritam","Yeh Jawaani Hai Deewani","spotify:track:4bD9z9qa4qg9BhryvYWB7c","null","null","null","2021-08-19","",""
"","","","","","","Dilliwaali Girlfriend","Pritam","Yeh Jawaani Hai Deewani","spotify:track:3W1XPf7mvuQcWQB7U7MbTM","null","null","null","2021-08-19","",""
"","","","","","","Subhanallah","Pritam","Yeh Jawaani Hai Deewani","spotify:track:0GQngE2rOYvlKwEQjTAsP8","null","null","null","2021-08-19","",""
"","","","","","","Gazab Ka Hai Din (From ""Dil Juunglee"")","Jubin Nautiyal","Romantic Hits By Jubin Nautiyal","spotify:track:4byiHL0b9mIoCUCjbjI4eA","null","null","null","2021-08-19","",""
"","","","","","","Dil Dhadakne Do","Joi Barua","Zindagi Na Milegi Dobara","spotify:track:46elU7IBKWf55D5sjHGqO7","null","null","null","2021-08-19","",""
"","","","","","","Aisi Gehraiyaan Aisi Tanhaiyaan","Farhan Akhtar","Zindagi Na Milegi Dobara","spotify:track:2lzP5CLvqGvpz1zNJukSgD","null","null","null","2021-08-19","",""
"","","","","","","Ik Junoon (Paint It Red)","Vishal Dadlani","Zindagi Na Milegi Dobara","spotify:track:7e6qTHVfRdaYsio90s1fHC","null","null","null","2021-08-19","",""
"","","","","","","Yeh Jaane Kaisa Raaz Hai","Farhan Akhtar","Zindagi Na Milegi Dobara","spotify:track:3oOS9fuJ4tfu533xytOGLt","null","null","null","2021-08-19","",""
"","","","","","","Khaabon Ke Parinday","Alyssa Mendonsa","Zindagi Na Milegi Dobara","spotify:track:14eotumM24MhIgzidgN3Jx","null","null","null","2021-08-19","",""
"","","","","","","Senorita","Farhan Akhtar","Zindagi Na Milegi Dobara","spotify:track:3TAhWtQnpoL5Vl9VQPl9fU","null","null","null","2021-08-19","",""
"","","","","","","Der Lagi Lekin","Shankar Mahadevan","Zindagi Na Milegi Dobara","spotify:track:78HEXs4YB5SE9JgTHOUdDw","null","null","null","2021-08-19","",""
"","","","","","","Sooraj Ki Baahon Mein","Dominique Cerejo","Zindagi Na Milegi Dobara","spotify:track:723xQva0yBF7M6K3nDAG8R","null","null","null","2021-08-19","",""
"","","","","","","Toh Zinda Ho Tum","Farhan Akhtar","Zindagi Na Milegi Dobara","spotify:track:3fBi5KGDNeYomxbttVOUQT","null","null","null","2021-08-19","",""
"","","","","","","Socha Hai","Farhan Akhtar","Rock On","spotify:track:7IjnfuMNfdrAXbefurdIIR","null","null","null","2021-08-19","",""
"","","","","","","Subha Hone Na De","Pritam","Desi Boyz","spotify:track:6WediUhXDfm8FR3wlM0r3G","null","null","null","2021-08-19","",""
"","","","","","","Bande Hain Hum Uske","Julius Packiam-Joshilay","Dhoom:3","spotify:track:1FmZHc5UXiQRb0eqjkHLP5","null","null","null","2021-08-19","",""
"","","","","","","Dhoom Machale Dhoom","Pritam","Dhoom:3","spotify:track:1OBOW5jFnqpieVQFsxu2P9","null","null","null","2021-08-19","",""
"","","","","","","Kamli","Pritam","Dhoom:3","spotify:track:2QY6SJXVnBFaqxOZhC1Fuu","null","null","null","2021-08-19","",""
"","","","","","","Malang","Pritam","Dhoom:3","spotify:track:65bMbbRjIlGyJBgQRi6Qvv","null","null","null","2021-08-19","",""
"","","","","","","India Waale","Neeti Mohan","Happy New Year","spotify:track:69EoR3Z8jgRODL3AmQs5ZP","null","null","null","2021-08-19","",""
"","","","","","","Manwa Laage","Shreya Ghoshal","Happy New Year","spotify:track:3H43T5swYywvcdCBFiDgW6","null","null","null","2021-08-19","",""
"","","","","","","Satakli","Sukhwinder Singh","Happy New Year","spotify:track:4n1j59aiRDYCU1Rpz70wKU","null","null","null","2021-08-19","",""
"","","","","","","Lovely","Kanika Kapoor","Happy New Year","spotify:track:1YTU6H9mLYZZMP78x5V7KC","null","null","null","2021-08-19","",""
"","","","","","","Nonsense Ki Night","Mika Singh","Happy New Year","spotify:track:6XRMWXhoKNHMaN2nepsarZ","null","null","null","2021-08-19","",""
"","","","","","","Dance Like A Chammiya","Sunidhi Chauhan","Happy New Year","spotify:track:6pD8zlJXnfDe9FjDt0S48K","null","null","null","2021-08-19","",""
"","","","","","","Ratta Maar","Vishal-Shekhar","Student of the Year (Original Motion Picture Soundtrack)","spotify:track:24wb8Da2xkll8xZTjz0P6J","null","null","null","2021-08-19","",""
"","","","","","","Radha","Vishal-Shekhar","Student of the Year (Original Motion Picture Soundtrack)","spotify:track:6f7zyAEUCZuvX4Zty62Z5o","null","null","null","2021-08-19","",""
"","","","","","","Ishq Wala Love","Vishal-Shekhar","Student of the Year (Original Motion Picture Soundtrack)","spotify:track:1hQia6rxgfM1ly2hE3StWp","null","null","null","2021-08-19","",""
"","","","","","","The Disco Song","Vishal-Shekhar","Student of the Year (Original Motion Picture Soundtrack)","spotify:track:3UaP2PQwhA31keZXt7oPLA","null","null","null","2021-08-19","",""
"","","","","","","Kukkad","Vishal-Shekhar","Student of the Year (Original Motion Picture Soundtrack)","spotify:track:7DbE178OOsJfJKyiNObOsw","null","null","null","2021-08-19","",""
"","","","","","","Aal Izz Well","Sonu Nigam","3 Idiots","spotify:track:3L1jrlL7DuCaTlBrE7rnDy","null","null","null","2021-08-19","",""
"","","","","","","Give Me Some Sunshine","Suraj Jagan","3 Idiots","spotify:track:4gBQbegBZlPhMgaWVzCCY5","null","null","null","2021-08-19","",""
"","","","","","","Zoobi Doobi","Sonu Nigam","3 Idiots","spotify:track:4GjiqyDww3ldKakJexB7AL","null","null","null","2021-08-19","",""
"","","","","","","Behti Hawa Sa Tha Woh","Shaan","3 Idiots","spotify:track:2XfmRXh6SsEk22Hz8zahl3","null","null","null","2021-08-19","",""
"","","","","","","Jaane Nahin Denge Tujhe","Sonu Nigam","3 Idiots","spotify:track:3z8PBfnwwaCBKUbWPv6y6w","null","null","null","2021-08-19","",""
"","","","","","","Sooraj Dooba Hain (From ""Roy"")","Arijit Singh","Groove With Arijit Singh","spotify:track:5HcBFhFQEtqKrsRkr95XYu","null","null","null","2021-08-19","",""
"","","","","","","Daaru Desi (From ""Cocktail"")","Benny Dayal","Cocktail","spotify:track:5J1htd0xIGQ2L7RRucBAo6","null","null","null","2021-08-19","",""
"","","","","","","Tum Hi Ho Bandhu (From ""Cocktail"")","Neeraj Shridhar","Cocktail","spotify:track:4pE05HNzmVFGpCOfNKE3w6","null","null","null","2021-08-19","",""
"","","","","","","Raat Bhar (From ""Heropanti"")","Arijit Singh","Groove With Arijit Singh","spotify:track:6s36KDFgCWW4lqDJ0njm7p","null","null","null","2021-08-19","",""
"","","","","","","Uff Teri Adaa","Shankar Mahadevan","Karthik Calling Karthik","spotify:track:0og9wKFGgFFNQnrBe7eisG","null","null","null","2021-08-19","",""
"","","","","","","Love You Zindagi","Amit Trivedi","Dear Zindagi (Original Motion Picture Soundtrack)","spotify:track:6k3XXCE1ZzwevQlxf8dNaw","null","null","null","2021-08-19","",""
"","","","","","","Buddhu Sa Mann","Amaal Mallik","Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack)","spotify:track:1dxbiVeiV7nQ2V9qXnhJiB","null","null","null","2021-08-19","",""
"","","","","","","Uff","Harshdeep Kaur","Bang Bang","spotify:track:27JK4mF2SMhoVyQo6SgeEA","null","null","null","2021-08-19","",""
"","","","","","","Sweetheart","Dev Negi","Kedarnath","spotify:track:6qrb4ganbSTzcDDOo1pzMT","null","null","null","2021-08-19","",""
"","","","","","","Jaane Kyun (From ""Dostana"")","Vishal-Shekhar","Musical Bond: Vishal Shekhar & Anvita Dutt","spotify:track:3MNYXalwzhzSY3APoec6Nn","null","null","null","2021-08-19","",""
"","","","","","","Raabta (Title Track) [From ""Raabta""]","Pritam","Raabta (Title Track) [From ""Raabta""]","spotify:track:4e9dIemIXO8Tzg0k4aWujk","null","null","null","2021-08-19","",""
"","","","","","","Gulaabo","Vishal Dadlani","Shaandaar","spotify:track:5hRXhmEuQW3SJwX94BBV6u","null","null","null","2021-08-19","",""
"","","","","","","Tu Chahiye","Pritam","Bajrangi Bhaijaan","spotify:track:3aaiAWCet6sbfOfLSn3g7i","null","null","null","2021-08-19","",""
"","","","","","","Ilahi (Reprise)","Pritam","Yeh Jawaani Hai Deewani","spotify:track:5wdkKS3kWXBU9bklLVsAFs","null","null","null","2021-08-19","",""
"","","","","","","Anjaana Anjaani Ki Kahani","Vishal-Shekhar","Anjaana Anjaani","spotify:track:3pNxVP6r45iUho1uxEYdj9","null","null","null","2021-08-19","",""
"","","","","","","Ek Zindagi (From ""Angrezi Medium"")","Taniskaa Sanghvi","Ek Zindagi (From ""Angrezi Medium"")","spotify:track:6shPaz0rzOAGatiY6X6zLQ","null","null","null","2021-08-19","",""
"","","","","","","Patakha Guddi","Sultana","Highway","spotify:track:7jpmNt5iCtSdXuT1xEGp8O","null","null","null","2021-08-19","",""
"","","","","","","Kashmir Main Tu Kanyakumari","Sunidhi Chauhan","Best Of Sunidhi Chauhan","spotify:track:1z7EH1Zr9mg9kuOF8IXsxO","null","null","null","2021-08-19","",""
"","","","","","","Veere","Vishal Mishra","Veere Di Wedding","spotify:track:6aokvXJ17b7BOsHqUI2GDs","null","null","null","2021-08-19","",""
"","","","","","","Abcd -Yaariyan (From ""Yaariyan"")","Benny Dayal","Yo Yo Honey Singh Is Back","spotify:track:3pIshEbdyNMF3hW1MnZB58","null","null","null","2021-08-19","",""
"","","","","","","Dildaara (Stand By Me)","Shafqat Amanat Ali","Ra-One","spotify:track:6ZoCBDOB308GqUdt2AJrV2","null","null","null","2021-08-19","",""
"","","","","","","Chammak Challo","Akon","Ra-One","spotify:track:0EH7sgeiFqDa3eS7ieW2zs","null","null","null","2021-08-19","",""
"","","","","","","Criminal","Akon","Ra-One","spotify:track:39bx4zZrPxTjw8VNuvjt6X","null","null","null","2021-08-19","",""
"","","","","","","Aashiyan","Pritam","Barfi! (Original Motion Picture Soundtrack)","spotify:track:7ttlemwytO21npSmLKqTBg","null","null","null","2021-08-19","",""
"","","","","","","Right By Your Side","Sidd Coutto","Ra-One","spotify:track:6OmYGr2UXcHy2ejcSM42Qo","null","null","null","2021-08-19","",""
"","","","","","","Raftaarein","Vishal Dadlani","Ra-One","spotify:track:3pjZQfBShK7O01QvtQwmcg","null","null","null","2021-08-19","",""
"","","","","","","Bhare Naina","Nandini Srikar","Ra-One","spotify:track:2UsYQNgpG5tjcDoq8Yg0Nl","null","null","null","2021-08-19","",""
"","","","","","","One Two Three Four (Get On The Dance Floor)","Vishal-Shekhar","Chennai Express","spotify:track:3XyFQxpSlGowWpZkIn3ISA","null","null","null","2021-08-19","",""
"","","","","","","Titli","Vishal-Shekhar","Chennai Express","spotify:track:0joXv5niso2T8YXWOlIe1X","null","null","null","2021-08-19","",""
